dataset_name,nodes,density_category,run_path,num_samples,bin_idx,bin_left,bin_right,bin_count,bipartite_count,bipartite_percent,mean_density_in_bin
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,77,0.440000,0.445714,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,78,0.445714,0.451429,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,79,0.451429,0.457143,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,80,0.457143,0.462857,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,81,0.462857,0.468571,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,82,0.468571,0.474286,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,83,0.474286,0.480000,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,84,0.480000,0.485714,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,85,0.485714,0.491429,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,86,0.491429,0.497143,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,87,0.497143,0.502857,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,88,0.502857,0.508571,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,89,0.508571,0.514286,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,90,0.514286,0.520000,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,91,0.520000,0.525714,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,92,0.525714,0.531429,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,93,0.531429,0.537143,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,94,0.537143,0.542857,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,95,0.542857,0.548571,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,96,0.548571,0.554286,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,97,0.554286,0.560000,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,98,0.560000,0.565714,0,0,NA,NA
18N_Bipartite_Sparse,18,Sparse,results/evaluation_results/18N_Bipartite/run_old_5/Sparse/BP18NS_samples.npy,512,99,0.565714,0.571429,0,0,NA,NA
